Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,751.7611465898424,756.7901365100024,744.0931510694996,745.5869140625,4917748,0.0,0.0
2020-01-02 00:00:00+05:30,746.8814982644955,755.8440762436694,744.4914531575002,753.8026123046875,5156046,0.0,0.0
2020-01-03 00:00:00+05:30,750.0184405893136,753.1055265342933,737.4210147420089,739.86083984375,8489729,0.0,0.0
2020-01-06 00:00:00+05:30,736.375389603757,736.5247294370728,718.6991938505718,720.2427368164062,6356198,0.0,0.0
2020-01-07 00:00:00+05:30,724.9729442064244,734.9313637696995,718.0518304536744,722.7322998046875,9103360,0.0,0.0
2020-01-08 00:00:00+05:30,712.2760100749708,722.7323513623351,706.1515572941081,721.487548828125,8973215,0.0,0.0
2020-01-09 00:00:00+05:30,730.4999117110233,741.9023151538914,727.9605266812009,739.76123046875,7559853,0.0,0.0
2020-01-10 00:00:00+05:30,739.9106466081302,748.6740445328128,731.7447296036901,736.972900390625,8550490,0.0,0.0
2020-01-13 00:00:00+05:30,736.9230882563033,743.6450218316141,732.2923985918734,734.3339233398438,6423758,0.0,0.0
2020-01-14 00:00:00+05:30,736.9230464139746,748.275669009116,731.1471752334902,744.7902221679688,7237665,0.0,0.0
2020-01-15 00:00:00+05:30,743.9437809411666,745.8856850679119,734.9314226703858,743.1968994140625,7911661,0.0,0.0
2020-01-16 00:00:00+05:30,743.3960727647022,747.27988098051,732.0434493503207,734.2343139648438,6487613,0.0,0.0
2020-01-17 00:00:00+05:30,731.7944358336166,739.3628711554161,727.8110680162597,736.823486328125,7678864,0.0,0.0
2020-01-20 00:00:00+05:30,739.8608424131603,743.0973289847127,721.985465961696,724.1763305664062,10677371,0.0,0.0
2020-01-21 00:00:00+05:30,723.329828633205,726.5663152058954,713.0726679591069,714.6162109375,8242803,0.0,0.0
2020-01-22 00:00:00+05:30,714.0186918673521,719.7447831898587,703.6619110758354,709.636962890625,13321307,0.0,0.0
2020-01-23 00:00:00+05:30,722.0352383816453,734.4832635271166,716.4087674847159,719.9937744140625,20643257,0.0,0.0
2020-01-24 00:00:00+05:30,720.3921351836434,738.616031831545,717.404609150172,734.3339233398438,9541490,0.0,0.0
2020-01-27 00:00:00+05:30,729.4045024762349,745.3379748567652,727.9605193854748,737.1720581054688,9170435,0.0,0.0
2020-01-28 00:00:00+05:30,735.3297023095705,743.3959975958533,731.9438154493666,734.0848999023438,7836737,0.0,0.0
2020-01-29 00:00:00+05:30,736.9230594265343,742.4001902736235,730.4998665495831,732.1928100585938,7985274,0.0,0.0
2020-01-30 00:00:00+05:30,732.6907099927466,733.3380315686244,724.2758334131787,727.8609008789062,6041343,0.0,0.0
2020-01-31 00:00:00+05:30,731.6450878961921,734.1844726953244,722.1845894348756,726.2675170898438,8345819,0.0,0.0
2020-02-03 00:00:00+05:30,701.7698081011009,709.836103282173,692.6578302865034,706.0021362304688,11594991,0.0,0.0
2020-02-04 00:00:00+05:30,709.487653599914,717.6037295288244,707.0478285142592,712.0270385742188,9653925,0.0,0.0
2020-02-05 00:00:00+05:30,716.4585795644874,722.6328124698498,712.2262508251936,721.0394287109375,7975101,0.0,0.0
2020-02-06 00:00:00+05:30,724.4253038466733,741.9023194849774,719.9937946142801,733.8858032226562,9627252,0.0,0.0
2020-02-07 00:00:00+05:30,733.6368421054742,746.0848675898843,730.9480564445666,745.0392456054688,8438354,0.0,0.0
2020-02-10 00:00:00+05:30,743.1968842911679,743.6948052991053,735.9272497315557,738.0184936523438,4713339,0.0,0.0
2020-02-11 00:00:00+05:30,739.9106119621742,753.9519599627702,738.9147699541498,746.8317260742188,7845657,0.0,0.0
2020-02-12 00:00:00+05:30,748.8731936341443,757.5370313018777,747.8773516213329,752.1096801757812,6190440,0.0,0.0
2020-02-13 00:00:00+05:30,747.9769404412382,750.3172057306882,739.2135425458113,744.690673828125,5031706,0.0,0.0
2020-02-14 00:00:00+05:30,744.9893647856196,749.4208737758557,729.0558930230602,733.4376220703125,6155000,0.0,0.0
2020-02-17 00:00:00+05:30,734.3339309277715,740.0101818249223,727.1638562170764,735.3297729492188,4275465,0.0,0.0
2020-02-18 00:00:00+05:30,734.6824764548979,734.6824764548979,721.6867497867252,730.5995483398438,5215502,0.0,0.0
2020-02-19 00:00:00+05:30,737.570388640672,742.0018368376371,732.2923775084004,737.9686889648438,4372673,0.0,0.0
2020-02-20 00:00:00+05:30,739.6616572271145,750.8648799047382,734.5330465332531,741.2052001953125,7529403,0.0,0.0
2020-02-24 00:00:00+05:30,734.881556709581,735.329697729665,719.9937078556019,722.4335327148438,6589087,0.0,0.0
2020-02-25 00:00:00+05:30,726.3671091478542,728.9562737859134,719.0476346840529,725.7197875976562,5419596,0.0,0.0
2020-02-26 00:00:00+05:30,722.284138091959,732.6906983939571,718.9978718864248,726.3671264648438,7136975,0.0,0.0
2020-02-27 00:00:00+05:30,725.6700496458042,736.3753507340606,713.5705454986223,732.790283203125,8867328,0.0,0.0
2020-02-28 00:00:00+05:30,715.9107961381305,721.6866672432122,688.1267816545806,694.4005737304688,16428944,0.0,0.0
2020-03-02 00:00:00+05:30,706.3507122057714,710.2843002273073,672.4920845047851,681.3551025390625,13854352,0.0,0.0
2020-03-03 00:00:00+05:30,687.0313508685188,692.9067816075267,672.1932822514586,684.2927856445312,11198145,0.0,0.0
2020-03-04 00:00:00+05:30,687.130958521235,693.1060103344631,665.5211756404526,679.3634033203125,14802724,0.0,0.0
2020-03-05 00:00:00+05:30,683.6455154963026,691.114330305075,672.4422932831438,675.081298828125,10508008,0.0,0.0
2020-03-06 00:00:00+05:30,647.2973115947397,658.0523932311161,638.3845133788143,654.91552734375,12969235,0.0,0.0
2020-03-09 00:00:00+05:30,636.3430466561925,639.1811720822508,612.5423982198828,620.957275390625,14336369,0.0,0.0
2020-03-11 00:00:00+05:30,611.0984684555486,631.7621899840539,609.5548647283216,616.7747192382812,11021433,0.0,0.0
2020-03-12 00:00:00+05:30,589.5384459129084,591.5301298518034,525.9539604762349,540.9911499023438,29369378,0.0,0.0
2020-03-13 00:00:00+05:30,514.8005513967412,583.214911257475,449.2243474097447,566.4349365234375,25599305,0.0,0.0
2020-03-16 00:00:00+05:30,540.0948328785703,542.733838239437,500.2611870681938,506.4851989746094,21542970,0.0,0.0
2020-03-17 00:00:00+05:30,513.0080102661508,529.0908214594675,475.46475619887843,486.3194274902344,20590414,0.0,0.0
2020-03-18 00:00:00+05:30,487.9625564248057,503.94580759632396,390.46963541317024,471.48138427734375,36240904,0.0,0.0
2020-03-19 00:00:00+05:30,439.21609507846904,463.01674281899705,421.9880409040301,426.4693298339844,33243997,0.0,0.0
2020-03-20 00:00:00+05:30,429.6062375126545,447.83016455029184,412.4777731560565,426.3697509765625,30764236,0.0,0.0
2020-03-23 00:00:00+05:30,383.74765826138645,390.37000040439625,300.7442350054277,307.3665771484375,37622635,0.0,0.0
2020-03-24 00:00:00+05:30,330.56976364865596,336.09667458556646,289.79002164266615,301.8894958496094,50681510,0.0,0.0
2020-03-25 00:00:00+05:30,292.2795799667967,362.23746920927533,284.8107661686673,325.44110107421875,51993973,0.0,0.0
2020-03-26 00:00:00+05:30,334.5531177981375,397.34094106594307,330.6195299095065,339.9804382324219,62971564,0.0,0.0
2020-03-27 00:00:00+05:30,368.4614992439954,407.74747395479716,352.57780894463656,358.2541198730469,71042591,0.0,0.0
2020-03-30 00:00:00+05:30,343.56546698278174,380.4116185142685,338.93480807115066,366.61920166015625,61772544,0.0,0.0
2020-03-31 00:00:00+05:30,382.8016432882569,388.1791837933107,371.1005002600178,377.4241027832031,34637148,0.0,0.0
2020-04-01 00:00:00+05:30,374.68554694197525,378.22077383325984,352.52806277065577,357.1587219238281,27744593,0.0,0.0
2020-04-03 00:00:00+05:30,358.70231240047167,360.7935563569748,322.6528186538584,324.0968017578125,41317365,0.0,0.0
2020-04-07 00:00:00+05:30,345.95549267765466,404.0628774328223,340.92650290900997,387.233154296875,48093237,0.0,0.0
2020-04-08 00:00:00+05:30,382.1543729345464,425.92164161322705,371.9469922893892,389.7227783203125,64930598,0.0,0.0
2020-04-09 00:00:00+05:30,403.3159853204745,421.24114022360675,396.9923829292883,418.4029846191406,44090546,0.0,0.0
2020-04-13 00:00:00+05:30,416.21213539221594,426.1207440897301,400.3284448877832,417.2079772949219,33431643,0.0,0.0
2020-04-15 00:00:00+05:30,432.19539148722623,449.77199522418067,410.7350103565187,415.5648193359375,48315019,0.0,0.0
2020-04-16 00:00:00+05:30,406.9010519597338,425.22453889241734,399.03390614735565,420.79302978515625,42344330,0.0,0.0
2020-04-17 00:00:00+05:30,448.1288766025394,483.87959645780506,430.60205223950317,476.8091125488281,47831797,0.0,0.0
2020-04-20 00:00:00+05:30,479.9958081920569,481.43979114060943,449.37366897648485,454.05413818359375,42163627,0.0,0.0
2020-04-21 00:00:00+05:30,434.1871210377297,438.1207091758829,411.23297461620695,418.90093994140625,33572119,0.0,0.0
2020-04-22 00:00:00+05:30,416.8096837204648,432.74315674406495,410.2869303577037,429.3572998046875,36619611,0.0,0.0
2020-04-23 00:00:00+05:30,432.79290932353814,438.0210794616844,424.2784425784325,428.2618103027344,29418000,0.0,0.0
2020-04-24 00:00:00+05:30,414.27026961688296,417.9050868178362,399.58160020138047,402.2703857421875,35773252,0.0,0.0
2020-04-27 00:00:00+05:30,413.27441052792915,427.71411884757964,407.3989490828979,425.52325439453125,35986805,0.0,0.0
2020-04-28 00:00:00+05:30,436.1787597661943,456.49392880045565,433.44019449368966,453.55621337890625,43938246,0.0,0.0
2020-04-29 00:00:00+05:30,428.95894412795167,446.98369051651474,424.178914654942,437.27423095703125,61499689,0.0,0.0
2020-04-30 00:00:00+05:30,449.124752280467,459.97942425079333,438.5688207607045,443.05010986328125,40382553,0.0,0.0
2020-05-04 00:00:00+05:30,422.23701552017394,422.23701552017394,398.0380666454575,401.1251525878906,37853978,0.0,0.0
2020-05-05 00:00:00+05:30,412.2785878316296,417.0088373296978,384.89293284281365,387.3825378417969,50981056,0.0,0.0
2020-05-06 00:00:00+05:30,383.3991566522159,392.8098753808624,366.5196231835911,387.233154296875,67511628,0.0,0.0
2020-05-07 00:00:00+05:30,385.3908444194921,400.5774345419656,381.1087360822163,395.69781494140625,41339309,0.0,0.0
2020-05-08 00:00:00+05:30,401.82221670971853,407.7474883193324,378.07138072197387,380.4613952636719,33505509,0.0,0.0
2020-05-11 00:00:00+05:30,389.3742042956337,391.8638091824344,375.28304671447853,377.9718017578125,30141935,0.0,0.0
2020-05-12 00:00:00+05:30,374.73533421172357,390.1708852845484,368.4615417383983,385.2414855957031,38411107,0.0,0.0
2020-05-13 00:00:00+05:30,409.29103862375456,414.7183893700513,397.93844655028363,412.278564453125,48206058,0.0,0.0
2020-05-14 00:00:00+05:30,403.3657722756694,409.2910440724076,395.9965478765903,400.2786865234375,31604212,0.0,0.0
2020-05-15 00:00:00+05:30,401.07532377458824,402.2205358773102,385.19163337075537,386.9343566894531,25435025,0.0,0.0
2020-05-18 00:00:00+05:30,387.3825467004866,387.3825467004866,350.8351323233691,357.30810546875,47864748,0.0,0.0
2020-05-19 00:00:00+05:30,367.2665299034043,370.9511575846813,348.64430210604866,353.0260009765625,42889678,0.0,0.0
2020-05-20 00:00:00+05:30,351.532267224542,364.7769552214855,348.5447408741918,360.9927673339844,30720803,0.0,0.0
2020-05-21 00:00:00+05:30,361.4905922648365,367.465643376652,354.22095890173364,355.7147216796875,24794914,0.0,0.0
2020-05-22 00:00:00+05:30,350.63594934433536,358.2541340244673,331.46599220751534,335.5489501953125,48367892,0.0,0.0
2020-05-26 00:00:00+05:30,340.5779609249804,346.2542724300044,334.9514597539183,339.880859375,30692834,0.0,0.0
2020-05-27 00:00:00+05:30,344.6609085262934,390.818189462772,340.0800294309316,385.3908386230469,72430787,0.0,0.0
