Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-01 00:00:00+05:30,1705.2193140378847,1716.9831536245777,1698.551603433574,1708.076904296875,397285,0.0,0.0
2020-01-02 00:00:00+05:30,1705.9811893853741,1714.4587294386747,1698.7419848128463,1705.6478271484375,411266,0.0,0.0
2020-01-03 00:00:00+05:30,1695.3132324526744,1695.3132324526744,1664.1178695806584,1668.2613525390625,1318628,0.0,0.0
2020-01-06 00:00:00+05:30,1655.449674315086,1655.4973473313105,1613.5860220824165,1626.11181640625,1871804,0.0,0.0
2020-01-07 00:00:00+05:30,1629.7791629575647,1657.8788036982123,1629.7791629575647,1642.5430908203125,1033650,0.0,0.0
2020-01-08 00:00:00+05:30,1615.4909764141917,1653.5921786881113,1614.5384463573437,1646.7340087890625,1006057,0.0,0.0
2020-01-09 00:00:00+05:30,1679.3105178596393,1690.740878729926,1658.3548562641133,1688.4072265625,1781733,0.0,0.0
2020-01-10 00:00:00+05:30,1687.8837075923911,1711.982770920994,1676.4533438840906,1707.458251953125,1256612,0.0,0.0
2020-01-13 00:00:00+05:30,1713.601971926872,1722.1270714136838,1709.172682874373,1719.221923828125,823821,0.0,0.0
2020-01-14 00:00:00+05:30,1719.3169628780504,1735.1766135192865,1719.1265033536447,1732.7952880859375,775629,0.0,0.0
2020-01-15 00:00:00+05:30,1731.2237047725268,1757.4182862752748,1724.1749577675637,1754.798828125,1252925,0.0,0.0
2020-01-16 00:00:00+05:30,1748.7975988494627,1760.2756331189662,1741.9394286073102,1748.03564453125,1031569,0.0,0.0
2020-01-17 00:00:00+05:30,1748.464329039495,1751.6077250608548,1728.8422311041325,1743.1778564453125,862204,0.0,0.0
2020-01-20 00:00:00+05:30,1750.7504132067697,1773.8492693113749,1746.5592572976077,1760.9901123046875,1091453,0.0,0.0
2020-01-21 00:00:00+05:30,1752.6077787984427,1755.0844501747902,1708.6961627444987,1724.7939453125,2101561,0.0,0.0
2020-01-22 00:00:00+05:30,1728.8421357286034,1732.3664505969646,1682.9777880462934,1694.7891845703125,3415306,0.0,0.0
2020-01-23 00:00:00+05:30,1694.5511791184092,1704.0764808560057,1673.6907450579417,1691.788818359375,1885275,0.0,0.0
2020-01-24 00:00:00+05:30,1698.9804637357443,1714.4590790233904,1695.7418378973518,1701.98095703125,1195596,0.0,0.0
2020-01-27 00:00:00+05:30,1702.171504917727,1720.0314465613797,1695.503793370763,1703.4573974609375,969054,0.0,0.0
2020-01-28 00:00:00+05:30,1708.839084758762,1708.839084758762,1688.8359516595792,1694.6463623046875,873291,0.0,0.0
2020-01-29 00:00:00+05:30,1702.1710549573545,1718.2211616832194,1696.4558751421646,1711.648681640625,873805,0.0,0.0
2020-01-30 00:00:00+05:30,1714.554000389543,1723.031540646596,1701.2185803865132,1719.316650390625,1005975,0.0,0.0
2020-01-31 00:00:00+05:30,1724.0796738809372,1737.415096772834,1703.790733970859,1710.410888671875,1169614,0.0,0.0
2020-02-03 00:00:00+05:30,1684.8353398597308,1783.9937031026104,1681.2156788567477,1778.992919921875,2854532,0.0,0.0
2020-02-04 00:00:00+05:30,1781.2314462875795,1806.7116287411584,1766.9911665293937,1801.5203857421875,1830049,0.0,0.0
2020-02-05 00:00:00+05:30,1799.3294024542552,1800.2819325773119,1777.5641123975377,1784.565185546875,1344016,0.0,0.0
2020-02-06 00:00:00+05:30,1788.8515508543674,1793.0427066035115,1757.4180571492586,1768.657958984375,995386,0.0,0.0
2020-02-07 00:00:00+05:30,1768.6580591422116,1787.422856906427,1762.7523023462725,1770.4677734375,632858,0.0,0.0
2020-02-10 00:00:00+05:30,1778.373923469782,1783.8509722431893,1749.9884763599462,1780.7552490234375,747711,0.0,0.0
2020-02-11 00:00:00+05:30,1790.7564856150914,1804.5681712754206,1783.8506427849268,1788.9466552734375,1093021,0.0,0.0
2020-02-12 00:00:00+05:30,1790.7566580438968,1825.7144675709824,1789.0420572865728,1803.8062744140625,1616826,0.0,0.0
2020-02-13 00:00:00+05:30,1799.3295131035788,1811.6647324454555,1779.374052308643,1785.0892333984375,638878,0.0,0.0
2020-02-14 00:00:00+05:30,1787.4228392472448,1809.4739356324444,1781.2313932280033,1787.94677734375,771464,0.0,0.0
2020-02-17 00:00:00+05:30,1790.6614147658388,1803.6158012796036,1781.8028380459666,1792.0902099609375,676579,0.0,0.0
2020-02-18 00:00:00+05:30,1790.6613533404159,1790.6613533404159,1772.658511244597,1775.1827392578125,683421,0.0,0.0
2020-02-19 00:00:00+05:30,1781.326700888438,1802.9015331387313,1763.4667596672775,1795.4241943359375,723351,0.0,0.0
2020-02-20 00:00:00+05:30,1793.6144352608903,1796.472025970281,1751.750777878582,1754.798828125,1401879,0.0,0.0
2020-02-24 00:00:00+05:30,1757.6562029095278,1765.0383113352418,1727.8896366768097,1732.6046142578125,1310832,0.0,0.0
2020-02-25 00:00:00+05:30,1751.131327662769,1756.0368808448452,1733.7952103885598,1739.4151611328125,897257,0.0,0.0
2020-02-26 00:00:00+05:30,1739.3201631631612,1757.4182371500724,1733.6049819041366,1739.9393310546875,1909619,0.0,0.0
2020-02-27 00:00:00+05:30,1742.9872810553322,1764.0858472459367,1724.5081727912539,1756.275146484375,1643273,0.0,0.0
2020-02-28 00:00:00+05:30,1733.6045284322436,1754.6554173080804,1698.50382263642,1712.6011962890625,2964119,0.0,0.0
2020-03-02 00:00:00+05:30,1728.9374911206494,1750.226517199604,1685.26400601033,1701.98095703125,1219296,0.0,0.0
2020-03-03 00:00:00+05:30,1702.3634302822977,1738.6571339894099,1689.882923960004,1721.96875,1392463,7.15,0.0
2020-03-04 00:00:00+05:30,1725.3160657086366,1776.3854412399812,1725.3160657086366,1767.300048828125,3050469,0.0,0.0
2020-03-05 00:00:00+05:30,1773.0857360889854,1799.863729945777,1771.2686345858597,1792.6431884765625,2062439,0.0,0.0
2020-03-06 00:00:00+05:30,1759.6970468925044,1802.1593250682547,1754.915261438992,1795.5125732421875,1393659,0.0,0.0
2020-03-09 00:00:00+05:30,1805.602254177042,1832.2846413452758,1767.347969130918,1785.6622314453125,3420741,0.0,0.0
2020-03-11 00:00:00+05:30,1793.121635706502,1821.860212261076,1770.6951091870774,1800.6768798828125,3194186,0.0,0.0
2020-03-12 00:00:00+05:30,1783.5580459087753,1792.9782563099993,1735.7880576314128,1762.9007568359375,6254349,0.0,0.0
2020-03-13 00:00:00+05:30,1707.097354013694,1763.2833313516799,1596.9728150826809,1719.2430419921875,3878300,0.0,0.0
2020-03-16 00:00:00+05:30,1699.4463882988855,1699.4463882988855,1604.9105222364462,1609.931396484375,2867336,0.0,0.0
2020-03-17 00:00:00+05:30,1624.850615783263,1702.124311541766,1597.1162615409353,1656.02783203125,2643189,0.0,0.0
2020-03-18 00:00:00+05:30,1656.410512017914,1681.8018399471837,1537.822230557047,1547.5770263671875,3676437,0.0,0.0
2020-03-19 00:00:00+05:30,1472.7897260279194,1581.7665554872185,1368.7380415438945,1531.3187255859375,4906644,0.0,0.0
2020-03-20 00:00:00+05:30,1539.7348252719555,1680.701875480818,1502.006586964742,1666.8824462890625,3128629,0.0,0.0
2020-03-23 00:00:00+05:30,1509.7051375183582,1577.9890506970826,1425.6891983798037,1433.0531005859375,2155326,0.0,0.0
2020-03-24 00:00:00+05:30,1488.617863159126,1528.2588228494237,1389.826116586937,1458.30126953125,3910566,0.0,0.0
2020-03-25 00:00:00+05:30,1383.4186532727542,1535.2881174458582,1382.8926100780127,1523.62060546875,2196415,0.0,0.0
2020-03-26 00:00:00+05:30,1534.9529286231204,1577.9889920424603,1505.3058627120197,1546.38134765625,2622118,0.0,0.0
2020-03-27 00:00:00+05:30,1592.1432133203737,1592.5735272821798,1482.5446054529084,1534.14013671875,2102479,0.0,0.0
2020-03-30 00:00:00+05:30,1521.7077097335844,1548.8204117151379,1491.0086684226503,1525.341796875,1844011,0.0,0.0
2020-03-31 00:00:00+05:30,1554.0804629779384,1616.243681497056,1531.8930224497826,1593.769287109375,2789174,0.0,0.0
2020-04-01 00:00:00+05:30,1578.0371139593008,1582.7710350103941,1515.108768710101,1533.231689453125,1559455,0.0,0.0
2020-04-03 00:00:00+05:30,1544.612353107318,1545.4730978593914,1451.0328327519564,1454.5235595703125,2925847,0.0,0.0
2020-04-07 00:00:00+05:30,1472.7898500770928,1563.6437694000304,1470.8771359860834,1552.9326171875,2733586,0.0,0.0
2020-04-08 00:00:00+05:30,1552.9327092525714,1614.1395637934932,1530.1713635230421,1538.730712890625,2382213,0.0,0.0
2020-04-09 00:00:00+05:30,1568.4257649344217,1605.6280823414909,1548.2943997300565,1579.2803955078125,1489539,0.0,0.0
2020-04-13 00:00:00+05:30,1574.1637764794032,1629.2977862884982,1532.8969445311534,1607.4927978515625,2586159,0.0,0.0
2020-04-15 00:00:00+05:30,1629.2978424055707,1660.9532399537807,1610.3141767873376,1643.2127685546875,2508270,0.0,0.0
2020-04-16 00:00:00+05:30,1617.1994652464464,1675.824188004829,1611.222234816056,1667.025634765625,1821296,0.0,0.0
2020-04-17 00:00:00+05:30,1686.0574607984877,1705.854004820895,1651.7242197286191,1679.60205078125,1398686,0.0,0.0
2020-04-20 00:00:00+05:30,1681.5148747207045,1681.8974409100958,1631.2105145002013,1654.9281005859375,1431055,0.0,0.0
2020-04-21 00:00:00+05:30,1635.370770539497,1677.4026217167616,1625.8071987819562,1650.6724853515625,1594930,0.0,0.0
2020-04-22 00:00:00+05:30,1642.1605843259397,1742.4824571562156,1637.5222762160977,1733.875244140625,3727805,0.0,0.0
2020-04-23 00:00:00+05:30,1728.1371731487266,1764.8613068729987,1722.4468954516944,1742.1478271484375,2573552,0.0,0.0
2020-04-24 00:00:00+05:30,1735.8360631659805,1762.374973640629,1734.8318414779221,1747.79052734375,2744768,0.0,0.0
2020-04-27 00:00:00+05:30,1759.6970063612919,1778.6329230181716,1738.7527632087565,1770.5516357421875,1770889,0.0,0.0
2020-04-28 00:00:00+05:30,1766.5824556171287,1782.6492985674267,1727.4675509902177,1744.777587890625,1934910,0.0,0.0
2020-04-29 00:00:00+05:30,1766.2961121259686,1766.3917244961103,1679.2676081036916,1690.361328125,2931120,0.0,0.0
2020-04-30 00:00:00+05:30,1716.6609999673776,1718.5737141734694,1665.0177164028994,1681.9451904296875,2926333,0.0,0.0
2020-05-04 00:00:00+05:30,1643.0213695840218,1674.5811514212003,1598.550767904361,1603.6195068359375,2942397,0.0,0.0
2020-05-05 00:00:00+05:30,1607.6362579921692,1619.0169306388314,1509.3705676241173,1548.485595703125,5867890,0.0,0.0
2020-05-06 00:00:00+05:30,1544.5166973677178,1567.1823136598298,1508.1751280178892,1540.3565673828125,3937921,0.0,0.0
2020-05-07 00:00:00+05:30,1539.6871104926497,1557.6188066306095,1477.7629864962287,1524.72021484375,5256213,0.0,0.0
2020-05-08 00:00:00+05:30,1541.4563878994181,1566.5128966927407,1501.480615267157,1509.5140380859375,5644426,0.0,0.0
2020-05-11 00:00:00+05:30,1513.9132304513482,1529.214943456542,1487.1352326922593,1501.0980224609375,3767646,0.0,0.0
2020-05-12 00:00:00+05:30,1471.8335892374585,1476.376285500537,1446.011947321012,1456.8665771484375,4504073,0.0,0.0
2020-05-13 00:00:00+05:30,1510.8527657501893,1510.8527657501893,1466.4299150993643,1495.0728759765625,2940514,0.0,0.0
2020-05-14 00:00:00+05:30,1485.5092151444405,1489.621479756803,1450.7934130783456,1455.957763671875,2592264,0.0,0.0
2020-05-15 00:00:00+05:30,1462.2699772185717,1491.9170467370648,1444.0991926749793,1485.1746826171875,2860493,0.0,0.0
2020-05-18 00:00:00+05:30,1490.004263149801,1490.530306217097,1432.7184533040179,1435.5875244140625,2871905,0.0,0.0
2020-05-19 00:00:00+05:30,1444.0992396487181,1450.745874882427,1418.229733062522,1438.313232421875,3164137,0.0,0.0
2020-05-20 00:00:00+05:30,1438.3130729538361,1447.9245075644449,1427.5063088281295,1434.5833740234375,2057402,0.0,0.0
2020-05-21 00:00:00+05:30,1437.404710178584,1514.3914561329261,1435.4919959933832,1505.593017578125,3845743,0.0,0.0
2020-05-22 00:00:00+05:30,1500.3329329397982,1554.0801505254667,1487.5177255807512,1547.2900390625,5203736,0.0,0.0
2020-05-26 00:00:00+05:30,1554.080319248493,1584.635882520592,1549.2985336508052,1558.7186279296875,3552636,0.0,0.0
2020-05-27 00:00:00+05:30,1559.8183092132429,1565.4129744660913,1526.2979487589648,1548.7723388671875,2260057,0.0,0.0
2020-05-28 00:00:00+05:30,1551.2111194796994,1584.6357513435003,1544.7557094572037,1571.868408203125,3138915,0.0,0.0
2020-05-29 00:00:00+05:30,1567.4692085954734,1624.8506317289257,1561.8266786387896,1609.64453125,3532977,0.0,0.0
2020-06-01 00:00:00+05:30,1632.0234163409054,1637.1877681091812,1608.1144884718622,1619.3516845703125,2529255,0.0,0.0
2020-06-02 00:00:00+05:30,1619.3515943412167,1657.366787534817,1606.6798632766834,1634.701171875,2440552,0.0,0.0
2020-06-03 00:00:00+05:30,1648.7595790577968,1667.8867203461703,1631.4016749900368,1641.634765625,3088817,0.0,0.0
2020-06-04 00:00:00+05:30,1641.538919058189,1644.5514669440954,1555.9928324646137,1562.4482421875,4388930,0.0,0.0
2020-06-05 00:00:00+05:30,1577.989305223973,1586.9312212716789,1550.2549477382183,1567.0390625,2884206,0.0,0.0
2020-06-08 00:00:00+05:30,1584.6837603945569,1593.290974542747,1557.90576082241,1562.9266357421875,2046505,0.0,0.0
2020-06-09 00:00:00+05:30,1568.425651706992,1621.0252924654583,1565.317491116719,1570.38623046875,3671930,0.0,0.0
2020-06-10 00:00:00+05:30,1576.0763950728049,1601.993647395648,1556.853642000878,1564.55224609375,2069280,0.0,0.0
2020-06-11 00:00:00+05:30,1564.5520968776125,1574.1635308683053,1536.8656100275616,1540.3084716796875,1888420,0.0,0.0
2020-06-12 00:00:00+05:30,1511.0441803806125,1571.2468116296664,1508.6532876901367,1565.8912353515625,2391556,0.0,0.0
